country,date,new_deaths,new_deaths_smooth,total_deaths,traffic_retail,traffic_supermarket,traffic_parks,traffic_transit_stations,traffic_workplaces,traffic_residential,traffic_retail_smooth,traffic_supermarket_smooth,traffic_parks_smooth,traffic_transit_stations_smooth,traffic_workplaces_smooth,traffic_residential_smooth
Hungary,2020-11-18,99.0,97,3380.0,-0.29,-0.03,0.07,-0.32,-0.28,0.11,-0.3,-0.01,-0.05,-0.31,-0.24,0.1
Hungary,2020-11-19,92.0,98,3472.0,-0.31,-0.04,-0.1,-0.34,-0.28,0.12,-0.3,-0.02,-0.04,-0.32,-0.24,0.1
Hungary,2020-11-20,96.0,97,3568.0,-0.32,-0.03,-0.19,-0.36,-0.29,0.13,-0.3,-0.03,-0.05,-0.32,-0.24,0.1
Hungary,2020-11-21,121.0,99,3689.0,-0.34,-0.04,0.03,-0.28,-0.11,0.06,-0.3,-0.03,-0.03,-0.32,-0.24,0.1
Hungary,2020-11-22,111.0,100,3800.0,-0.32,-0.04,0.02,-0.3,-0.16,0.05,-0.31,-0.03,-0.03,-0.32,-0.24,0.1
Hungary,2020-11-23,91.0,100,3891.0,-0.3,-0.08,-0.16,-0.35,-0.28,0.12,-0.31,-0.04,-0.04,-0.32,-0.24,0.1
Hungary,2020-11-24,117.0,103,4008.0,-0.3,-0.07,-0.09,-0.34,-0.28,0.12,-0.31,-0.05,-0.06,-0.33,-0.24,0.1
Belarus,2020-02-01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-15,0.0,0,0.0,0.1,0.09,0.21,0.11,0.04,-0.01,0.01,0.01,0.03,0.02,0.01,-0.0
Belarus,2020-02-16,0.0,0,0.0,0.01,0.02,0.05,0.03,0.04,0.0,0.02,0.02,0.04,0.02,0.01,-0.0
Belarus,2020-02-17,0.0,0,0.0,0.01,0.02,0.09,0.04,0.05,0.0,0.02,0.02,0.05,0.03,0.02,-0.0
Belarus,2020-02-18,0.0,0,0.0,0.03,0.03,0.02,0.04,0.05,0.0,0.02,0.02,0.05,0.03,0.03,-0.0
Belarus,2020-02-19,0.0,0,0.0,0.06,0.07,0.06,0.06,0.05,-0.01,0.03,0.03,0.06,0.04,0.03,-0.0
Belarus,2020-02-20,0.0,0,0.0,0.1,0.08,0.16,0.08,0.05,-0.01,0.04,0.04,0.08,0.05,0.04,-0.0
Belarus,2020-02-21,0.0,0,0.0,0.09,0.08,0.15,0.08,0.05,-0.01,0.06,0.06,0.11,0.06,0.05,-0.01
Belarus,2020-02-22,0.0,0,0.0,0.12,0.1,0.12,0.09,0.07,-0.02,0.06,0.06,0.09,0.06,0.05,-0.01
Belarus,2020-02-23,0.0,0,0.0,0.07,0.06,0.08,0.06,0.06,-0.01,0.07,0.06,0.1,0.06,0.05,-0.01
Belarus,2020-02-24,0.0,0,0.0,0.0,0.0,0.01,0.03,0.06,0.0,0.07,0.06,0.09,0.06,0.06,-0.01
Belarus,2020-02-25,0.0,0,0.0,0.02,0.03,-0.04,0.03,0.06,0.0,0.07,0.06,0.08,0.06,0.06,-0.01
Belarus,2020-02-26,0.0,0,0.0,0.05,0.07,0.09,0.07,0.07,-0.01,0.06,0.06,0.08,0.06,0.06,-0.01
Belarus,2020-02-27,0.0,0,0.0,0.01,0.02,0.04,0.04,0.06,-0.01,0.05,0.05,0.06,0.06,0.06,-0.01
Belarus,2020-02-28,0.0,0,0.0,0.0,0.06,0.08,0.06,0.06,-0.01,0.04,0.05,0.05,0.05,0.06,-0.01
Belarus,2020-02-29,0.0,0,0.0,0.01,0.06,0.14,0.04,0.05,0.0,0.02,0.04,0.06,0.05,0.06,-0.01
Belarus,2020-03-01,0.0,0,0.0,-0.04,0.01,0.09,0.0,0.05,0.0,0.01,0.04,0.06,0.04,0.06,-0.0
Belarus,2020-03-02,0.0,0,0.0,-0.01,0.01,0.06,0.03,0.07,0.0,0.01,0.04,0.07,0.04,0.06,-0.0
Belarus,2020-03-03,0.0,0,0.0,0.05,0.06,0.12,0.05,0.07,-0.01,0.01,0.04,0.09,0.04,0.06,-0.01
Belarus,2020-03-04,0.0,0,0.0,0.05,0.07,0.05,0.06,0.07,-0.01,0.01,0.04,0.08,0.04,0.06,-0.01
Belarus,2020-03-05,0.0,0,0.0,0.08,0.09,0.09,0.06,0.07,-0.01,0.02,0.05,0.09,0.04,0.06,-0.01
Belarus,2020-03-06,0.0,0,0.0,0.11,0.11,0.15,0.1,0.08,-0.01,0.04,0.06,0.1,0.05,0.07,-0.01
Belarus,2020-03-07,0.0,0,0.0,0.17,0.2,0.21,0.12,0.02,-0.02,0.06,0.08,0.11,0.06,0.06,-0.01
Belarus,2020-03-08,0.0,0,0.0,0.12,0.2,0.34,0.19,0.04,-0.04,0.08,0.11,0.15,0.09,0.06,-0.01
Belarus,2020-03-09,0.0,0,0.0,0.01,0.02,0.09,0.05,0.05,0.0,0.08,0.11,0.15,0.09,0.06,-0.01
Belarus,2020-03-10,0.0,0,0.0,0.06,0.06,0.11,0.06,0.07,-0.01,0.09,0.11,0.15,0.09,0.06,-0.01
Belarus,2020-03-11,0.0,0,0.0,0.01,0.04,-0.01,0.03,0.07,0.0,0.08,0.1,0.14,0.09,0.06,-0.01
Belarus,2020-03-12,0.0,0,0.0,0.0,0.0,0.03,0.01,0.07,-0.01,0.07,0.09,0.13,0.08,0.06,-0.01
Belarus,2020-03-13,0.0,0,0.0,0.02,0.08,0.12,0.03,0.05,-0.01,0.06,0.09,0.13,0.07,0.05,-0.01
Belarus,2020-03-14,0.0,0,0.0,-0.06,0.0,-0.11,-0.08,0.02,0.01,0.02,0.06,0.08,0.04,0.05,-0.01
Belarus,2020-03-15,0.0,0,0.0,-0.01,0.05,0.09,-0.02,0.05,0.0,0.0,0.04,0.05,0.01,0.05,-0.0
Belarus,2020-03-16,0.0,0,0.0,-0.01,0.06,0.07,0.0,0.04,0.01,0.0,0.04,0.04,0.0,0.05,-0.0
Belarus,2020-03-17,0.0,0,0.0,-0.02,0.07,0.06,-0.03,0.03,0.01,-0.01,0.04,0.04,-0.01,0.05,0.0
Belarus,2020-03-18,0.0,0,0.0,-0.01,0.1,0.17,0.0,0.02,0.01,-0.01,0.05,0.06,-0.01,0.04,0.0
Belarus,2020-03-19,0.0,0,0.0,-0.04,0.05,0.11,-0.04,0.01,0.01,-0.02,0.06,0.07,-0.02,0.03,0.01
Belarus,2020-03-20,0.0,0,0.0,-0.02,0.12,0.23,-0.01,0.01,0.01,-0.02,0.06,0.09,-0.03,0.03,0.01
Belarus,2020-03-21,0.0,0,0.0,-0.11,0.05,-0.02,-0.12,-0.01,0.01,-0.03,0.07,0.1,-0.03,0.02,0.01
Belarus,2020-03-22,0.0,0,0.0,-0.16,-0.01,-0.09,-0.18,0.01,0.02,-0.05,0.06,0.08,-0.05,0.02,0.01
Belarus,2020-03-23,0.0,0,0.0,-0.08,0.03,0.02,-0.09,-0.02,0.03,-0.06,0.06,0.07,-0.07,0.01,0.01
Belarus,2020-03-24,0.0,0,0.0,-0.05,0.05,0.06,-0.07,-0.02,0.03,-0.07,0.06,0.07,-0.07,0.0,0.02
Belarus,2020-03-25,0.0,0,0.0,-0.02,0.12,0.17,-0.02,-0.03,0.02,-0.07,0.06,0.07,-0.08,-0.01,0.02
Belarus,2020-03-26,0.0,0,0.0,-0.03,0.08,0.29,-0.03,-0.04,0.02,-0.07,0.06,0.09,-0.07,-0.01,0.02
Belarus,2020-03-27,0.0,0,0.0,-0.07,0.1,0.33,-0.03,-0.05,0.02,-0.07,0.06,0.11,-0.08,-0.02,0.02
Belarus,2020-03-28,0.0,0,0.0,-0.13,0.07,0.55,-0.03,-0.04,-0.02,-0.08,0.06,0.19,-0.06,-0.03,0.02
Belarus,2020-03-29,0.0,0,0.0,-0.14,0.05,0.41,-0.07,0.03,-0.02,-0.07,0.07,0.26,-0.05,-0.02,0.01
Belarus,2020-03-30,0.0,0,1.0,-0.18,-0.02,-0.09,-0.17,-0.14,0.06,-0.09,0.06,0.25,-0.06,-0.04,0.02
Belarus,2020-03-31,1.0,0,1.0,-0.15,0.02,-0.03,-0.14,-0.14,0.06,-0.1,0.06,0.23,-0.07,-0.06,0.02
Belarus,2020-04-01,1.0,0,2.0,-0.22,-0.01,-0.14,-0.2,-0.17,0.07,-0.13,0.04,0.19,-0.1,-0.08,0.03
Belarus,2020-04-02,2.0,0,4.0,-0.25,-0.04,-0.07,-0.21,-0.19,0.08,-0.16,0.02,0.14,-0.12,-0.1,0.04
Belarus,2020-04-03,0.0,0,4.0,-0.3,-0.07,-0.08,-0.24,-0.2,0.1,-0.2,-0.0,0.08,-0.15,-0.12,0.05
Belarus,2020-04-04,1.0,0,5.0,-0.33,-0.05,-0.03,-0.2,0.43,0.01,-0.22,-0.02,-0.0,-0.18,-0.05,0.05
Belarus,2020-04-05,3.0,1,8.0,-0.3,-0.04,0.19,-0.25,-0.09,0.03,-0.25,-0.03,-0.04,-0.2,-0.07,0.06
Belarus,2020-04-06,5.0,1,13.0,-0.22,-0.02,0.23,-0.18,-0.22,0.07,-0.25,-0.03,0.01,-0.2,-0.08,0.06
Belarus,2020-04-07,0.0,1,13.0,-0.16,0.04,0.35,-0.16,-0.23,0.07,-0.25,-0.03,0.06,-0.21,-0.1,0.06
Belarus,2020-04-08,0.0,1,13.0,-0.2,0.0,0.24,-0.18,-0.24,0.07,-0.25,-0.03,0.12,-0.2,-0.11,0.06
Belarus,2020-04-09,3.0,1,16.0,-0.23,-0.04,0.19,-0.21,-0.25,0.07,-0.25,-0.03,0.16,-0.2,-0.11,0.06
Belarus,2020-04-10,3.0,2,19.0,-0.22,0.0,0.07,-0.23,-0.26,0.09,-0.24,-0.02,0.18,-0.2,-0.12,0.06
Belarus,2020-04-11,4.0,2,23.0,-0.31,-0.07,0.05,-0.27,-0.22,0.04,-0.23,-0.02,0.19,-0.21,-0.22,0.06
Belarus,2020-04-12,3.0,2,26.0,-0.3,-0.05,0.24,-0.27,-0.12,0.03,-0.23,-0.02,0.2,-0.21,-0.22,0.06
Belarus,2020-04-13,3.0,2,29.0,-0.24,-0.09,0.05,-0.25,-0.25,0.08,-0.24,-0.03,0.17,-0.22,-0.22,0.06
Belarus,2020-04-14,4.0,2,33.0,-0.22,-0.07,-0.07,-0.26,-0.25,0.09,-0.25,-0.05,0.11,-0.24,-0.23,0.07
Belarus,2020-04-15,3.0,3,36.0,-0.25,-0.06,-0.18,-0.28,-0.26,0.1,-0.25,-0.05,0.05,-0.25,-0.23,0.07
Belarus,2020-04-16,4.0,3,40.0,-0.24,-0.05,-0.09,-0.28,-0.26,0.1,-0.25,-0.06,0.01,-0.26,-0.23,0.08
Belarus,2020-04-17,2.0,3,42.0,-0.21,0.05,-0.03,-0.26,-0.27,0.1,-0.25,-0.05,-0.0,-0.27,-0.23,0.08
Belarus,2020-04-18,3.0,3,45.0,-0.3,0.01,-0.04,-0.29,-0.25,0.07,-0.25,-0.04,-0.02,-0.27,-0.24,0.08
Belarus,2020-04-19,2.0,3,47.0,-0.51,-0.28,-0.02,-0.39,-0.25,0.05,-0.28,-0.07,-0.05,-0.29,-0.26,0.08
Belarus,2020-04-20,4.0,3,51.0,-0.26,-0.14,0.0,-0.27,-0.22,0.09,-0.28,-0.08,-0.06,-0.29,-0.25,0.09
Belarus,2020-04-21,4.0,3,55.0,-0.2,-0.07,0.06,-0.23,-0.2,0.08,-0.28,-0.08,-0.04,-0.29,-0.24,0.08
Belarus,2020-04-22,3.0,3,58.0,-0.18,-0.03,0.21,-0.2,-0.19,0.06,-0.27,-0.07,0.01,-0.27,-0.23,0.08
Belarus,2020-04-23,2.0,2,60.0,-0.18,-0.05,0.28,-0.19,-0.2,0.06,-0.26,-0.07,0.07,-0.26,-0.23,0.07
Belarus,2020-04-24,3.0,3,63.0,-0.2,-0.01,0.24,-0.19,-0.2,0.06,-0.26,-0.08,0.1,-0.25,-0.22,0.07
Belarus,2020-04-25,4.0,3,67.0,-0.28,-0.05,0.17,-0.2,0.04,-0.01,-0.26,-0.09,0.13,-0.24,-0.17,0.06
Belarus,2020-04-26,5.0,3,72.0,-0.24,-0.02,0.4,-0.24,-0.09,0.0,-0.22,-0.05,0.19,-0.22,-0.15,0.05
Belarus,2020-04-27,3.0,3,75.0,-0.24,-0.06,0.49,-0.39,-0.7,0.13,-0.22,-0.04,0.26,-0.23,-0.22,0.05
Belarus,2020-04-28,4.0,3,79.0,-0.3,-0.09,0.53,-0.38,-0.77,0.13,-0.23,-0.04,0.33,-0.26,-0.3,0.06
Belarus,2020-04-29,5.0,3,84.0,-0.22,-0.06,0.05,-0.25,-0.23,0.07,-0.24,-0.05,0.31,-0.26,-0.31,0.06
Belarus,2020-04-30,5.0,4,89.0,-0.16,0.01,0.16,-0.2,-0.25,0.06,-0.23,-0.04,0.29,-0.26,-0.31,0.06
Belarus,2020-05-01,4.0,4,93.0,-0.31,-0.11,0.42,-0.39,-0.66,0.15,-0.25,-0.05,0.32,-0.29,-0.38,0.08
Belarus,2020-05-02,4.0,4,97.0,-0.39,-0.18,0.15,-0.35,-0.3,0.04,-0.27,-0.07,0.31,-0.31,-0.43,0.08
Belarus,2020-05-03,2.0,3,99.0,-0.26,-0.05,0.56,-0.19,-0.06,-0.02,-0.27,-0.08,0.34,-0.31,-0.42,0.08
Belarus,2020-05-04,4.0,4,103.0,-0.2,-0.06,0.23,-0.22,-0.18,0.05,-0.26,-0.08,0.3,-0.28,-0.35,0.07
Belarus,2020-05-05,4.0,4,107.0,-0.19,-0.05,0.08,-0.23,-0.19,0.06,-0.25,-0.07,0.24,-0.26,-0.27,0.06
Belarus,2020-05-06,5.0,4,112.0,-0.22,-0.04,-0.04,-0.24,-0.19,0.07,-0.25,-0.07,0.22,-0.26,-0.26,0.06
Belarus,2020-05-07,4.0,3,116.0,-0.18,-0.01,0.16,-0.2,-0.19,0.06,-0.25,-0.07,0.22,-0.26,-0.25,0.06
Belarus,2020-05-08,5.0,4,121.0,-0.1,0.09,0.42,-0.12,-0.2,0.05,-0.22,-0.04,0.22,-0.22,-0.19,0.04
Belarus,2020-05-09,5.0,4,126.0,-0.28,-0.04,0.69,-0.22,-0.32,-0.01,-0.2,-0.02,0.3,-0.2,-0.19,0.04
Belarus,2020-05-10,5.0,4,131.0,-0.19,0.0,0.75,-0.14,-0.04,-0.05,-0.19,-0.02,0.33,-0.2,-0.19,0.03
Belarus,2020-05-11,4.0,4,135.0,-0.1,0.02,0.43,-0.13,-0.17,0.04,-0.18,-0.0,0.36,-0.18,-0.19,0.03
Belarus,2020-05-12,7.0,5,142.0,-0.2,-0.06,-0.14,-0.25,-0.19,0.08,-0.18,-0.01,0.32,-0.19,-0.19,0.03
Belarus,2020-05-13,4.0,4,146.0,-0.15,0.0,0.03,-0.18,-0.17,0.06,-0.17,-0.0,0.33,-0.18,-0.18,0.03
Belarus,2020-05-14,5.0,5,151.0,-0.13,-0.01,0.16,-0.16,-0.17,0.05,-0.16,-0.0,0.33,-0.17,-0.18,0.03
Belarus,2020-05-15,5.0,5,156.0,-0.11,0.05,0.32,-0.12,-0.17,0.04,-0.17,-0.01,0.32,-0.17,-0.18,0.03
Belarus,2020-05-16,4.0,4,160.0,-0.24,-0.05,0.17,-0.22,-0.15,0.0,-0.16,-0.01,0.25,-0.17,-0.15,0.03
Belarus,2020-05-17,5.0,4,165.0,-0.21,-0.04,0.24,-0.22,-0.04,-0.02,-0.16,-0.01,0.17,-0.18,-0.15,0.04
Belarus,2020-05-18,6.0,5,171.0,-0.16,-0.04,0.06,-0.2,-0.18,0.06,-0.17,-0.02,0.12,-0.19,-0.15,0.04
Belarus,2020-05-19,4.0,4,175.0,-0.13,-0.02,0.02,-0.18,-0.18,0.06,-0.16,-0.02,0.14,-0.18,-0.15,0.04
Belarus,2020-05-20,4.0,4,179.0,-0.08,0.05,0.13,-0.12,-0.17,0.05,-0.15,-0.01,0.16,-0.17,-0.15,0.03
Belarus,2020-05-21,6.0,4,185.0,-0.13,-0.01,0.01,-0.17,-0.18,0.06,-0.15,-0.01,0.14,-0.18,-0.15,0.04
Belarus,2020-05-22,5.0,4,190.0,-0.13,0.03,0.12,-0.16,-0.19,0.06,-0.15,-0.01,0.11,-0.18,-0.16,0.04
Belarus,2020-05-23,4.0,4,194.0,-0.18,0.0,0.51,-0.13,-0.12,-0.02,-0.15,-0.0,0.16,-0.17,-0.15,0.04
Belarus,2020-05-24,5.0,4,199.0,-0.17,-0.01,0.43,-0.15,-0.01,-0.04,-0.14,-0.0,0.18,-0.16,-0.15,0.03
Belarus,2020-05-25,5.0,4,204.0,-0.05,0.06,0.3,-0.11,-0.18,0.04,-0.12,0.01,0.22,-0.15,-0.15,0.03
Belarus,2020-05-26,4.0,4,208.0,-0.04,0.05,0.33,-0.09,-0.17,0.04,-0.11,0.02,0.26,-0.13,-0.15,0.03
Belarus,2020-05-27,6.0,5,214.0,-0.04,0.08,0.42,-0.06,-0.17,0.03,-0.11,0.03,0.3,-0.12,-0.15,0.02
Belarus,2020-05-28,5.0,4,219.0,-0.03,0.08,0.48,-0.06,-0.17,0.03,-0.09,0.04,0.37,-0.11,-0.14,0.02
Belarus,2020-05-29,5.0,4,224.0,-0.14,0.02,0.16,-0.14,-0.19,0.05,-0.09,0.04,0.38,-0.11,-0.14,0.02
Belarus,2020-05-30,5.0,5,229.0,-0.31,-0.15,-0.08,-0.3,-0.14,0.03,-0.11,0.02,0.29,-0.13,-0.15,0.03
Belarus,2020-05-31,6.0,5,235.0,-0.17,0.0,0.34,-0.17,0.0,-0.02,-0.11,0.02,0.28,-0.13,-0.15,0.03
Belarus,2020-06-01,5.0,5,240.0,-0.09,0.0,0.19,-0.14,-0.19,0.04,-0.12,0.01,0.26,-0.14,-0.15,0.03
Belarus,2020-06-02,3.0,5,243.0,-0.17,-0.07,-0.09,-0.22,-0.2,0.07,-0.14,-0.01,0.2,-0.16,-0.15,0.03
Belarus,2020-06-03,5.0,4,248.0,-0.09,0.02,0.18,-0.11,-0.19,0.05,-0.14,-0.01,0.17,-0.16,-0.15,0.04
Belarus,2020-06-04,5.0,4,253.0,-0.07,0.03,0.35,-0.08,-0.19,0.03,-0.15,-0.02,0.15,-0.17,-0.16,0.04
Belarus,2020-06-05,6.0,5,259.0,-0.07,0.07,0.56,-0.07,-0.2,0.02,-0.14,-0.01,0.21,-0.16,-0.16,0.03
Belarus,2020-06-06,4.0,4,263.0,-0.18,-0.01,0.68,-0.12,-0.15,-0.04,-0.12,0.01,0.32,-0.13,-0.16,0.02
Belarus,2020-06-07,6.0,4,269.0,-0.11,0.06,0.91,-0.07,0.01,-0.07,-0.11,0.01,0.4,-0.12,-0.16,0.01
Belarus,2020-06-08,7.0,5,276.0,0.01,0.1,0.76,-0.05,-0.19,0.01,-0.1,0.03,0.48,-0.1,-0.16,0.01
Belarus,2020-06-09,6.0,5,282.0,-0.02,0.08,0.53,-0.06,-0.19,0.01,-0.08,0.05,0.57,-0.08,-0.16,0.0
Belarus,2020-06-10,6.0,5,288.0,0.03,0.14,0.65,-0.03,-0.2,0.0,-0.06,0.07,0.63,-0.07,-0.16,-0.01
Belarus,2020-06-11,5.0,5,293.0,-0.01,0.1,0.64,-0.06,-0.22,0.0,-0.05,0.08,0.68,-0.07,-0.16,-0.01
Belarus,2020-06-12,5.0,5,298.0,-0.03,0.12,0.73,-0.06,-0.23,-0.01,-0.04,0.08,0.7,-0.06,-0.17,-0.01
Belarus,2020-06-13,5.0,5,303.0,-0.19,-0.03,0.5,-0.16,-0.16,-0.05,-0.05,0.08,0.67,-0.07,-0.17,-0.02
Belarus,2020-06-14,5.0,5,308.0,-0.19,-0.03,0.28,-0.19,0.01,-0.06,-0.06,0.07,0.58,-0.09,-0.17,-0.01
Belarus,2020-06-15,4.0,5,312.0,0.01,0.09,0.53,-0.07,-0.22,0.01,-0.06,0.07,0.55,-0.09,-0.17,-0.01
Belarus,2020-06-16,6.0,5,318.0,0.02,0.12,0.58,-0.04,-0.22,0.01,-0.05,0.07,0.56,-0.09,-0.18,-0.01
Belarus,2020-06-17,6.0,5,324.0,0.04,0.16,0.82,0.0,-0.22,0.0,-0.05,0.08,0.58,-0.08,-0.18,-0.01
Belarus,2020-06-18,7.0,5,331.0,-0.03,0.07,0.67,-0.06,-0.23,0.0,-0.05,0.07,0.59,-0.08,-0.18,-0.01
Belarus,2020-06-19,6.0,5,337.0,-0.05,0.1,0.73,-0.06,-0.25,-0.01,-0.06,0.07,0.59,-0.08,-0.18,-0.01
Belarus,2020-06-20,6.0,5,343.0,-0.18,-0.01,0.81,-0.11,-0.14,-0.07,-0.05,0.07,0.63,-0.08,-0.18,-0.02
Belarus,2020-06-21,3.0,5,346.0,-0.13,0.03,0.8,-0.08,0.05,-0.1,-0.05,0.08,0.71,-0.06,-0.18,-0.02
Belarus,2020-06-22,5.0,5,351.0,-0.02,0.06,0.5,-0.08,-0.25,0.01,-0.05,0.08,0.7,-0.06,-0.18,-0.02
Belarus,2020-06-23,6.0,5,357.0,0.01,0.1,0.59,-0.04,-0.24,0.01,-0.05,0.07,0.7,-0.06,-0.18,-0.02
Belarus,2020-06-24,5.0,5,362.0,0.04,0.17,0.8,0.01,-0.24,-0.01,-0.05,0.07,0.7,-0.06,-0.19,-0.02
Belarus,2020-06-25,5.0,5,367.0,0.03,0.15,0.88,0.0,-0.24,-0.02,-0.04,0.09,0.73,-0.05,-0.19,-0.03
Belarus,2020-06-26,6.0,5,373.0,-0.04,0.1,0.92,-0.03,-0.26,-0.02,-0.04,0.09,0.76,-0.05,-0.19,-0.03
Belarus,2020-06-27,4.0,4,377.0,-0.19,-0.03,0.98,-0.1,-0.16,-0.08,-0.04,0.08,0.78,-0.05,-0.19,-0.03
Belarus,2020-06-28,6.0,5,383.0,-0.14,0.01,0.77,-0.1,0.05,-0.1,-0.04,0.08,0.78,-0.05,-0.19,-0.03
Belarus,2020-06-29,4.0,5,387.0,0.01,0.09,0.81,-0.04,-0.25,0.0,-0.04,0.08,0.82,-0.04,-0.19,-0.03
Belarus,2020-06-30,5.0,5,392.0,0.03,0.1,0.49,-0.03,-0.24,0.0,-0.04,0.08,0.81,-0.04,-0.19,-0.03
Belarus,2020-07-01,6.0,5,398.0,0.06,0.14,0.69,0.01,-0.25,-0.01,-0.03,0.08,0.79,-0.04,-0.19,-0.03
Belarus,2020-07-02,7.0,5,405.0,0.08,0.18,0.79,0.04,-0.27,-0.03,-0.03,0.08,0.78,-0.04,-0.2,-0.03
Belarus,2020-07-03,7.0,5,412.0,-0.12,-0.03,1.18,-0.24,-0.69,0.09,-0.04,0.07,0.82,-0.07,-0.26,-0.02
Belarus,2020-07-04,6.0,5,418.0,-0.21,-0.08,0.99,-0.16,-0.21,-0.07,-0.04,0.06,0.82,-0.07,-0.27,-0.02
Belarus,2020-07-05,5.0,5,423.0,-0.16,0.0,1.06,-0.07,0.05,-0.12,-0.04,0.06,0.86,-0.07,-0.27,-0.02
Belarus,2020-07-06,6.0,6,429.0,-0.02,0.07,0.66,-0.06,-0.28,0.0,-0.05,0.05,0.84,-0.07,-0.27,-0.02
Belarus,2020-07-07,7.0,6,436.0,-0.02,0.06,0.31,-0.09,-0.28,0.02,-0.06,0.05,0.81,-0.08,-0.28,-0.02
Belarus,2020-07-08,7.0,6,443.0,0.0,0.09,0.47,-0.05,-0.27,0.0,-0.06,0.04,0.78,-0.09,-0.28,-0.02
Belarus,2020-07-09,6.0,6,449.0,0.0,0.07,0.61,-0.05,-0.27,0.0,-0.08,0.03,0.75,-0.1,-0.28,-0.01
Belarus,2020-07-10,5.0,6,454.0,-0.03,0.09,0.53,-0.06,-0.27,-0.01,-0.06,0.04,0.66,-0.08,-0.22,-0.03
Belarus,2020-07-11,5.0,5,459.0,-0.14,-0.01,0.68,-0.12,-0.16,-0.07,-0.05,0.05,0.62,-0.07,-0.21,-0.03
Belarus,2020-07-12,5.0,5,464.0,-0.13,0.01,0.4,-0.14,0.02,-0.07,-0.05,0.05,0.52,-0.08,-0.22,-0.02
Belarus,2020-07-13,4.0,5,468.0,0.03,0.09,0.58,-0.07,-0.29,0.0,-0.04,0.06,0.51,-0.08,-0.22,-0.02
Belarus,2020-07-14,6.0,5,474.0,0.05,0.09,0.61,-0.03,-0.28,0.0,-0.03,0.06,0.55,-0.07,-0.22,-0.02
Belarus,2020-07-15,6.0,5,480.0,0.04,0.13,0.57,-0.02,-0.28,0.0,-0.03,0.07,0.57,-0.07,-0.22,-0.02
Belarus,2020-07-16,5.0,5,485.0,0.06,0.12,0.81,-0.03,-0.28,-0.01,-0.02,0.07,0.6,-0.07,-0.22,-0.02
Belarus,2020-07-17,6.0,5,491.0,0.01,0.12,0.83,-0.04,-0.28,-0.02,-0.01,0.08,0.64,-0.06,-0.22,-0.02
Belarus,2020-07-18,4.0,5,495.0,-0.11,0.01,1.12,-0.09,-0.17,-0.09,-0.01,0.08,0.7,-0.06,-0.22,-0.03
Belarus,2020-07-19,4.0,5,499.0,-0.09,0.04,1.15,-0.04,0.06,-0.13,-0.0,0.09,0.81,-0.05,-0.22,-0.04
Belarus,2020-07-20,4.0,5,503.0,0.05,0.13,0.78,-0.05,-0.3,-0.01,0.0,0.09,0.84,-0.04,-0.22,-0.04
Belarus,2020-07-21,4.0,4,507.0,0.04,0.11,0.47,-0.07,-0.3,0.0,-0.0,0.09,0.82,-0.05,-0.22,-0.04
Belarus,2020-07-22,6.0,4,513.0,0.04,0.11,0.46,-0.05,-0.28,0.0,-0.0,0.09,0.8,-0.05,-0.22,-0.04
Belarus,2020-07-23,6.0,4,519.0,0.03,0.09,0.52,-0.06,-0.29,0.0,-0.0,0.09,0.76,-0.06,-0.22,-0.04
Belarus,2020-07-24,5.0,4,524.0,0.02,0.12,0.74,-0.02,-0.29,-0.02,-0.0,0.09,0.75,-0.05,-0.22,-0.04
